conversion_id,User ID,conversion_timestamp,revenue,status
CONV_01350,91360,2025-02-11 12:10:31,569.55,Completed
CONV_01351,68849,2025-02-11 12:10:41,395.1,Completed
CONV_01352,61489,2025-02-11 12:12:33,310.36,Completed
CONV_01353,23463,2025-02-11 12:12:58,483.78,Completed
CONV_01354,15052,2025-02-11 12:12:58,339.43,Completed
CONV_01355,66408,2025-02-11 12:14:10,573.42,Completed
CONV_01356,91641,2025-02-11 12:16:58,589.92,Completed
CONV_01357,12121,2025-02-11 12:17:12,300.14,Completed
CONV_01358,68762,2025-02-11 12:17:14,212.48,Completed
CONV_01359,10518,2025-02-11 12:17:20,403.37,Completed
CONV_01360,56363,2025-02-11 12:21:19,596.98,Completed
CONV_01361,98295,2025-02-11 12:22:27,172.45,Completed
CONV_01362,96740,2025-02-11 12:22:41,421.89,Completed
CONV_01363,76957,2025-02-11 12:23:40,427.09,Completed
CONV_01364,73141,2025-02-11 12:24:50,488.53,Completed
CONV_01365,45812,2025-02-11 12:25:43,124.6,Completed
CONV_01366,15978,2025-02-11 12:25:50,478.07,Completed
CONV_01367,75841,2025-02-11 12:29:10,594.96,Completed
CONV_01368,88187,2025-02-11 12:32:40,153.71,Completed
CONV_01369,82159,2025-02-11 12:32:59,188.71,Completed
CONV_01370,72843,2025-02-11 12:33:32,632.69,Completed
CONV_01371,30544,2025-02-11 12:34:51,154.49,Completed
CONV_01372,37474,2025-02-11 12:36:03,561.9,Completed
CONV_01373,69415,2025-02-11 12:36:39,342.83,Completed
CONV_01374,45959,2025-02-11 12:37:13,194.57,Completed
CONV_01375,91418,2025-02-11 12:37:29,571.8,Completed
CONV_01376,38867,2025-02-11 12:37:32,314.41,Completed
CONV_01377,57125,2025-02-11 12:38:04,356.46,Completed
CONV_01378,89500,2025-02-11 12:39:08,262.34,Completed
CONV_01379,41312,2025-02-11 12:39:52,403.74,Completed
CONV_01380,79091,2025-02-11 12:42:05,143.93,Completed
CONV_01381,12731,2025-02-11 12:42:13,281.6,Completed
CONV_01382,24433,2025-02-11 12:45:06,631.49,Completed
CONV_01383,59787,2025-02-11 12:45:29,201.17,Completed
CONV_01384,75595,2025-02-11 12:46:06,442.33,Completed
CONV_01385,37162,2025-02-11 12:46:32,241.74,Completed
CONV_01386,20524,2025-02-11 12:47:21,512.95,Completed
CONV_01387,53902,2025-02-11 12:48:21,124.18,Completed
CONV_01388,10426,2025-02-11 12:48:22,631.74,Completed
CONV_01389,90090,2025-02-11 12:48:40,319.54,Completed
CONV_01390,10673,2025-02-11 12:48:55,187.81,Completed
CONV_01391,67253,2025-02-11 12:49:05,89.47,Completed
CONV_01392,20507,2025-02-11 12:49:41,147.7,Completed
CONV_01393,53932,2025-02-11 12:50:17,359.46,Completed
CONV_01394,83952,2025-02-11 12:50:44,248.89,Completed
CONV_01395,46221,2025-02-11 12:50:52,546.47,Completed
CONV_01396,58795,2025-02-11 12:51:02,305.69,Completed
CONV_01397,32828,2025-02-11 12:51:02,195.47,Completed
CONV_01398,29368,2025-02-11 12:52:15,418.37,Completed
CONV_01399,44303,2025-02-11 12:52:47,472.6,Completed
CONV_01400,49991,2025-02-11 12:53:06,146.06,Completed
CONV_01401,71036,2025-02-11 12:53:08,146.41,Completed
CONV_01402,49128,2025-02-11 12:53:21,67.19,Completed
CONV_01403,99526,2025-02-11 12:54:59,490.52,Completed
CONV_01404,13428,2025-02-11 12:56:02,446.6,Completed
CONV_01405,14049,2025-02-11 12:57:23,332.15,Completed
CONV_01406,95694,2025-02-11 12:58:42,555.72,Completed
CONV_01407,84512,2025-02-11 12:59:13,532.43,Completed
CONV_01408,30280,2025-02-11 13:00:53,399.14,Completed
CONV_01409,37051,2025-02-11 13:01:22,570.3,Completed
CONV_01410,69421,2025-02-11 13:01:33,169.53,Completed
CONV_01411,18444,2025-02-11 13:01:44,112.71,Completed
CONV_01412,46592,2025-02-11 13:02:03,208.2,Completed
CONV_01413,42734,2025-02-11 13:02:25,79.54,Completed
CONV_01414,61278,2025-02-11 13:03:14,366.36,Completed
CONV_01415,30628,2025-02-11 13:03:58,611.65,Completed
CONV_01416,90153,2025-02-11 13:04:16,68.8,Completed
CONV_01417,21788,2025-02-11 13:04:45,118.88,Completed
CONV_01418,91876,2025-02-11 13:04:47,318.58,Completed
CONV_01419,79906,2025-02-11 13:06:52,609.99,Completed
CONV_01420,73945,2025-02-11 13:10:08,236.27,Completed
CONV_01421,36215,2025-02-11 13:10:33,351.88,Completed
CONV_01422,10120,2025-02-11 13:11:00,70.15,Completed
CONV_01423,87606,2025-02-11 13:12:22,134.75,Completed
CONV_01424,71306,2025-02-11 13:12:48,641.91,Completed
CONV_01425,46768,2025-02-11 13:13:23,628.9,Completed
CONV_01426,40133,2025-02-11 13:13:38,47.99,Completed
CONV_01427,36097,2025-02-11 13:14:37,620.85,Completed
CONV_01428,85277,2025-02-11 13:15:06,431.67,Completed
CONV_01429,83149,2025-02-11 13:15:36,570.09,Completed
CONV_01430,69202,2025-02-11 13:16:28,320.12,Completed
CONV_01431,43721,2025-02-11 13:17:12,356.94,Completed
CONV_01432,17478,2025-02-11 13:20:12,340.75,Completed
CONV_01433,71410,2025-02-11 13:20:37,448.45,Completed
CONV_01434,13004,2025-02-11 13:20:55,129.49,Completed
CONV_01435,46334,2025-02-11 13:22:24,63.13,Completed
CONV_01436,52408,2025-02-11 13:22:29,231.3,Completed
CONV_01437,43361,2025-02-11 13:22:56,471.33,Completed
CONV_01438,48740,2025-02-11 13:23:30,167.12,Completed
CONV_01439,21667,2025-02-11 13:24:36,452.43,Completed
CONV_01440,63775,2025-02-11 13:25:04,631.8,Completed
CONV_01441,30468,2025-02-11 13:25:53,101.81,Completed
CONV_01442,47775,2025-02-11 13:27:04,451.92,Completed
CONV_01443,82166,2025-02-11 13:27:05,313.47,Completed
CONV_01444,78830,2025-02-11 13:27:40,570.23,Completed
CONV_01445,83578,2025-02-11 13:29:33,152.18,Completed
CONV_01446,42006,2025-02-11 13:30:29,464.04,Completed
CONV_01447,76029,2025-02-11 13:31:07,552.06,Completed
CONV_01448,56041,2025-02-11 13:31:17,616.49,Completed
CONV_01449,11396,2025-02-11 13:32:31,458.37,Completed
CONV_01450,64742,2025-02-11 13:32:59,345.79,Completed
CONV_01451,53343,2025-02-11 13:33:08,418.8,Completed
CONV_01452,86558,2025-02-11 13:33:58,570.69,Completed
CONV_01453,10668,2025-02-11 13:34:11,390.22,Completed
CONV_01454,17012,2025-02-11 13:34:12,63.38,Completed
CONV_01455,59425,2025-02-11 13:34:23,608.22,Completed
CONV_01456,89367,2025-02-11 13:34:48,462.16,Completed
CONV_01457,42818,2025-02-11 13:35:05,454.29,Completed
CONV_01458,99697,2025-02-11 13:36:47,175.48,Completed
CONV_01459,53283,2025-02-11 13:36:51,443.63,Completed
CONV_01460,33189,2025-02-11 13:37:00,283.29,Completed
CONV_01461,17634,2025-02-11 13:37:32,439.0,Completed
CONV_01462,68071,2025-02-11 13:37:42,109.49,Completed
CONV_01463,34608,2025-02-11 13:37:55,443.0,Completed
CONV_01464,64032,2025-02-11 13:39:11,649.65,Completed
CONV_01465,64528,2025-02-11 13:41:11,74.17,Completed
CONV_01466,35923,2025-02-11 13:41:24,636.19,Completed
CONV_01467,81053,2025-02-11 13:41:32,291.18,Completed
CONV_01468,29096,2025-02-11 13:41:38,571.81,Completed
CONV_01469,17168,2025-02-11 13:43:51,518.34,Completed
CONV_01470,98055,2025-02-11 13:45:42,388.04,Completed
CONV_01471,69460,2025-02-11 13:47:31,491.76,Completed
CONV_01472,22931,2025-02-11 13:47:39,576.5,Completed
CONV_01473,11780,2025-02-11 13:49:28,289.5,Completed
CONV_01474,23589,2025-02-11 13:49:51,242.86,Completed
CONV_01475,16955,2025-02-11 13:50:21,448.89,Completed
CONV_01476,80967,2025-02-11 13:50:30,533.75,Completed
CONV_01477,22280,2025-02-11 13:50:30,506.18,Completed
CONV_01478,33499,2025-02-11 13:52:57,527.68,Completed
CONV_01479,70378,2025-02-11 13:54:58,308.53,Completed
CONV_01480,63709,2025-02-11 13:56:01,539.79,Completed
CONV_01481,14782,2025-02-11 13:56:13,117.73,Completed
CONV_01482,41956,2025-02-11 13:56:34,374.42,Completed
CONV_01483,81316,2025-02-11 13:56:37,48.48,Completed
CONV_01484,79192,2025-02-11 13:56:59,241.37,Completed
CONV_01485,56160,2025-02-11 13:57:33,266.71,Completed
CONV_01486,67454,2025-02-11 13:58:22,284.68,Completed
CONV_01487,28870,2025-02-11 13:58:29,465.76,Completed
CONV_01488,56452,2025-02-11 14:00:08,280.08,Completed
CONV_01489,21644,2025-02-11 14:00:11,316.46,Completed
CONV_01490,22917,2025-02-11 14:00:44,188.71,Completed
CONV_01491,12877,2025-02-11 14:01:46,270.82,Completed
CONV_01492,25170,2025-02-11 14:03:13,182.5,Completed
CONV_01493,22358,2025-02-11 14:03:33,89.28,Completed
CONV_01494,27774,2025-02-11 14:04:39,410.09,Completed
CONV_01495,50369,2025-02-11 14:04:41,449.27,Completed
CONV_01496,61947,2025-02-11 14:04:42,419.79,Completed
CONV_01497,68632,2025-02-11 14:05:19,325.41,Completed
CONV_01498,44272,2025-02-11 14:05:56,274.77,Completed
CONV_01499,72337,2025-02-11 14:06:01,567.32,Completed
CONV_01500,33822,2025-02-11 14:06:03,359.04,Completed
CONV_01501,28385,2025-02-11 14:06:44,334.91,Completed
CONV_01502,26511,2025-02-11 14:07:33,60.51,Completed
CONV_01503,18298,2025-02-11 14:07:45,251.45,Completed
CONV_01504,24734,2025-02-11 14:09:24,275.02,Completed
CONV_01505,28268,2025-02-11 14:09:34,286.29,Completed
CONV_01506,25377,2025-02-11 14:11:57,396.0,Completed
CONV_01507,91157,2025-02-11 14:13:41,367.83,Completed
CONV_01508,56476,2025-02-11 14:13:44,412.78,Completed
CONV_01509,61032,2025-02-11 14:14:06,507.75,Completed
CONV_01510,82125,2025-02-11 14:18:26,536.86,Completed
CONV_01511,69090,2025-02-11 14:18:42,479.46,Completed
CONV_01512,48099,2025-02-11 14:20:36,623.09,Completed
CONV_01513,77091,2025-02-11 14:22:22,56.03,Completed
CONV_01514,28589,2025-02-11 14:22:26,163.45,Completed
CONV_01515,19792,2025-02-11 14:23:09,49.58,Completed
CONV_01516,13426,2025-02-11 14:24:02,436.72,Completed
CONV_01517,90409,2025-02-11 14:24:05,588.31,Completed
CONV_01518,79891,2025-02-11 14:24:12,192.31,Completed
CONV_01519,53115,2025-02-11 14:27:15,605.86,Completed
CONV_01520,45845,2025-02-11 14:27:33,81.46,Completed
CONV_01521,54351,2025-02-11 14:28:01,610.33,Completed
CONV_01522,18981,2025-02-11 14:30:47,257.73,Completed
CONV_01523,28998,2025-02-11 14:31:01,106.36,Completed
CONV_01524,87404,2025-02-11 14:33:15,338.95,Completed
CONV_01525,55744,2025-02-11 14:34:18,200.35,Completed
CONV_01526,59319,2025-02-11 14:35:04,217.35,Completed
CONV_01527,62907,2025-02-11 14:35:30,230.91,Completed
CONV_01528,38504,2025-02-11 14:36:13,530.83,Completed
CONV_01529,99937,2025-02-11 14:38:15,371.19,Completed
CONV_01530,83489,2025-02-11 14:39:24,233.34,Completed
CONV_01531,47174,2025-02-11 14:39:28,414.25,Completed
CONV_01532,70016,2025-02-11 14:41:06,478.27,Completed
CONV_01533,90811,2025-02-11 14:41:44,209.94,Completed
CONV_01534,41573,2025-02-11 14:42:40,295.2,Completed
CONV_01535,91442,2025-02-11 14:43:48,118.74,Completed
CONV_01536,54418,2025-02-11 14:43:51,154.6,Completed
CONV_01537,93942,2025-02-11 14:45:46,457.08,Completed
CONV_01538,84501,2025-02-11 14:47:18,154.77,Completed
CONV_01539,58481,2025-02-11 14:48:59,362.72,Completed
CONV_01540,11416,2025-02-11 14:49:10,473.97,Completed
CONV_01541,80471,2025-02-11 14:49:25,109.66,Completed
CONV_01542,82798,2025-02-11 14:49:54,388.22,Completed
CONV_01543,63072,2025-02-11 14:50:47,200.22,Completed
CONV_01544,25019,2025-02-11 14:51:10,627.57,Completed
CONV_01545,26185,2025-02-11 14:53:10,337.55,Completed
CONV_01546,76066,2025-02-11 14:53:27,532.63,Completed
CONV_01547,79304,2025-02-11 14:53:48,377.89,Completed
CONV_01548,69942,2025-02-11 14:54:04,71.26,Completed
CONV_01549,22773,2025-02-11 14:56:23,428.06,Completed
CONV_01550,29015,2025-02-11 14:56:45,620.6,Completed
CONV_01551,53088,2025-02-11 14:57:03,408.98,Completed
CONV_01552,52553,2025-02-11 14:57:26,540.61,Completed
CONV_01553,23482,2025-02-11 14:59:12,579.94,Completed
CONV_01554,81493,2025-02-11 14:59:51,182.99,Completed
CONV_01555,83281,2025-02-11 15:01:04,173.29,Completed
CONV_01556,81689,2025-02-11 15:01:21,414.64,Completed
CONV_01557,41962,2025-02-11 15:02:37,293.67,Completed
CONV_01558,32897,2025-02-11 15:02:42,553.12,Completed
CONV_01559,15640,2025-02-11 15:05:13,589.51,Completed
CONV_01560,11295,2025-02-11 15:05:31,258.82,Completed
CONV_01561,31126,2025-02-11 15:05:48,188.31,Completed
CONV_01562,25441,2025-02-11 15:06:33,517.22,Completed
CONV_01563,99995,2025-02-11 15:07:35,211.26,Completed
CONV_01564,93395,2025-02-11 15:07:45,542.68,Completed
CONV_01565,21757,2025-02-11 15:08:42,301.36,Completed
CONV_01566,58748,2025-02-11 15:09:10,448.87,Completed
CONV_01567,40597,2025-02-11 15:09:20,102.8,Completed
CONV_01568,17769,2025-02-11 15:09:34,422.43,Completed
CONV_01569,53636,2025-02-11 15:10:20,318.32,Completed
CONV_01570,46506,2025-02-11 15:10:43,399.9,Completed
CONV_01571,54766,2025-02-11 15:10:49,146.65,Completed
CONV_01572,71078,2025-02-11 15:11:39,490.81,Completed
CONV_01573,59730,2025-02-11 15:13:40,566.99,Completed
CONV_01574,13125,2025-02-11 15:14:43,176.13,Completed
CONV_01575,73905,2025-02-11 15:15:31,102.91,Completed
CONV_01576,69779,2025-02-11 15:15:52,59.3,Completed
CONV_01577,96934,2025-02-11 15:17:04,433.39,Completed
CONV_01578,61685,2025-02-11 15:17:13,412.29,Completed
CONV_01579,44400,2025-02-11 15:17:26,375.75,Completed
CONV_01580,67765,2025-02-11 15:20:22,185.33,Completed
CONV_01581,27814,2025-02-11 15:20:52,281.5,Completed
CONV_01582,29709,2025-02-11 15:21:02,404.66,Completed
CONV_01583,89467,2025-02-11 15:21:04,345.54,Completed
CONV_01584,95590,2025-02-11 15:21:59,642.61,Completed
CONV_01585,38491,2025-02-11 15:22:48,127.55,Completed
CONV_01586,40937,2025-02-11 15:23:41,465.56,Completed
CONV_01587,43603,2025-02-11 15:25:33,289.61,Completed
CONV_01588,63250,2025-02-11 15:26:09,304.06,Completed
CONV_01589,16302,2025-02-11 15:26:27,479.15,Completed
CONV_01590,81974,2025-02-11 15:28:43,463.92,Completed
CONV_01591,93693,2025-02-11 15:29:55,644.71,Completed
CONV_01592,71797,2025-02-11 15:31:09,122.68,Completed
CONV_01593,69827,2025-02-11 15:31:21,107.99,Completed
CONV_01594,96015,2025-02-11 15:31:41,483.22,Completed
CONV_01595,59102,2025-02-11 15:31:57,394.92,Completed
CONV_01596,60156,2025-02-11 15:33:38,210.87,Completed
CONV_01597,79131,2025-02-11 15:34:20,93.05,Completed
CONV_01598,49743,2025-02-11 15:34:26,96.82,Completed
CONV_01599,92370,2025-02-11 15:34:41,585.99,Completed
CONV_01600,14916,2025-02-11 15:34:57,161.08,Completed
CONV_01601,14398,2025-02-11 15:36:02,240.64,Completed
CONV_01602,70237,2025-02-11 15:36:26,182.13,Completed
CONV_01603,44099,2025-02-11 15:36:33,259.77,Completed
CONV_01604,83254,2025-02-11 15:37:06,87.0,Completed
CONV_01605,20743,2025-02-11 15:37:09,359.03,Completed
CONV_01606,34310,2025-02-11 15:37:21,85.91,Completed
CONV_01607,64705,2025-02-11 15:38:03,529.22,Completed
CONV_01608,79796,2025-02-11 15:38:37,186.4,Completed
CONV_01609,74884,2025-02-11 15:39:34,371.71,Completed
CONV_01610,72892,2025-02-11 15:39:42,577.45,Completed
CONV_01611,77483,2025-02-11 15:39:49,438.78,Completed
CONV_01612,68381,2025-02-11 15:39:55,367.44,Completed
CONV_01613,87760,2025-02-11 15:40:08,241.22,Completed
CONV_01614,86112,2025-02-11 15:41:00,246.47,Completed
CONV_01615,17566,2025-02-11 15:41:07,450.04,Completed
CONV_01616,47675,2025-02-11 15:41:33,646.45,Completed
CONV_01617,43847,2025-02-11 15:42:19,445.41,Completed
CONV_01618,72179,2025-02-11 15:43:14,382.46,Completed
CONV_01619,30845,2025-02-11 15:43:26,487.04,Completed
CONV_01620,30155,2025-02-11 15:43:38,326.45,Completed
CONV_01621,79181,2025-02-11 15:44:02,81.39,Completed
CONV_01622,63416,2025-02-11 15:44:50,385.19,Completed
CONV_01623,67005,2025-02-11 15:46:06,624.36,Completed
CONV_01624,29834,2025-02-11 15:46:48,151.06,Completed
CONV_01625,60102,2025-02-11 15:47:02,462.45,Completed
CONV_01626,42016,2025-02-11 15:47:34,166.56,Completed
CONV_01627,11186,2025-02-11 15:47:44,369.18,Completed
CONV_01628,80769,2025-02-11 15:47:51,103.49,Completed
CONV_01629,30026,2025-02-11 15:48:08,317.47,Completed
CONV_01630,26189,2025-02-11 15:48:08,502.48,Completed
CONV_01631,15082,2025-02-11 15:50:25,255.28,Completed
CONV_01632,79823,2025-02-11 15:51:19,447.27,Completed
CONV_01633,45340,2025-02-11 15:51:23,526.25,Completed
CONV_01634,94070,2025-02-11 15:51:37,605.94,Completed
CONV_01635,84690,2025-02-11 15:52:23,186.96,Completed
CONV_01636,18152,2025-02-11 15:52:44,286.59,Completed
CONV_01637,16304,2025-02-11 15:53:17,137.21,Completed
CONV_01638,80623,2025-02-11 15:53:34,645.45,Completed
CONV_01639,26541,2025-02-11 15:53:39,605.84,Completed
CONV_01640,21668,2025-02-11 15:54:51,371.67,Completed
CONV_01641,42580,2025-02-11 15:55:02,554.43,Completed
CONV_01642,23599,2025-02-11 15:55:08,360.18,Completed
CONV_01643,89793,2025-02-11 15:55:16,422.27,Completed
CONV_01644,93007,2025-02-11 15:55:18,98.92,Completed
CONV_01645,43033,2025-02-11 15:56:00,501.94,Completed
CONV_01646,20853,2025-02-11 15:56:58,122.27,Completed
CONV_01647,98418,2025-02-11 15:57:09,544.77,Completed
CONV_01648,53163,2025-02-11 15:57:26,518.13,Completed
CONV_01649,91093,2025-02-11 15:57:33,473.79,Completed
CONV_01650,83712,2025-02-11 15:58:42,66.88,Completed
CONV_01651,29648,2025-02-11 16:00:31,228.39,Completed
CONV_01652,25874,2025-02-11 16:02:05,204.18,Completed
CONV_01653,61053,2025-02-11 16:02:18,262.88,Completed
CONV_01654,97151,2025-02-11 16:02:20,98.02,Completed
CONV_01655,27571,2025-02-11 16:03:28,611.86,Completed
CONV_01656,69904,2025-02-11 16:04:49,380.05,Completed
CONV_01657,31340,2025-02-11 16:05:07,229.84,Completed
CONV_01658,13438,2025-02-11 16:06:23,285.17,Completed
CONV_01659,13035,2025-02-11 16:06:30,315.56,Completed
CONV_01660,36175,2025-02-11 16:06:38,408.36,Completed
CONV_01661,92445,2025-02-11 16:08:11,356.99,Completed
CONV_01662,97706,2025-02-11 16:09:14,601.23,Completed
CONV_01663,92673,2025-02-11 16:09:47,345.66,Completed
CONV_01664,69619,2025-02-11 16:09:54,645.26,Completed
CONV_01665,26648,2025-02-11 16:10:36,560.11,Completed
CONV_01666,26521,2025-02-11 16:10:52,171.15,Completed
CONV_01667,26430,2025-02-11 16:12:40,608.01,Completed
CONV_01668,16756,2025-02-11 16:13:01,115.4,Completed
CONV_01669,85343,2025-02-11 16:13:03,539.56,Completed
CONV_01670,43052,2025-02-11 16:14:12,275.28,Completed
CONV_01671,92914,2025-02-11 16:14:59,576.17,Completed
CONV_01672,54010,2025-02-11 16:15:19,570.17,Completed
CONV_01673,11511,2025-02-11 16:15:46,532.58,Completed
CONV_01674,19180,2025-02-11 16:16:19,522.97,Completed
CONV_01675,75302,2025-02-11 16:16:19,229.33,Completed
CONV_01676,63471,2025-02-11 16:17:26,93.96,Completed
CONV_01677,12863,2025-02-11 16:17:39,288.8,Completed
CONV_01678,38683,2025-02-11 16:17:50,149.98,Completed
CONV_01679,37122,2025-02-11 16:21:21,465.45,Completed
CONV_01680,13737,2025-02-11 16:21:42,254.39,Completed
CONV_01681,32651,2025-02-11 16:21:53,635.24,Completed
CONV_01682,59251,2025-02-11 16:21:59,432.79,Completed
CONV_01683,26754,2025-02-11 16:23:35,542.6,Completed
CONV_01684,51871,2025-02-11 16:24:04,125.18,Completed
CONV_01685,95960,2025-02-11 16:25:09,566.52,Completed
CONV_01686,65473,2025-02-11 16:26:05,603.27,Completed
CONV_01687,81545,2025-02-11 16:26:24,339.67,Completed
CONV_01688,84828,2025-02-11 16:27:07,411.78,Completed
CONV_01689,77230,2025-02-11 16:29:24,507.71,Completed
CONV_01690,16083,2025-02-11 16:32:32,150.78,Completed
CONV_01691,77231,2025-02-11 16:33:09,349.05,Completed
CONV_01692,26109,2025-02-11 16:33:36,286.19,Completed
CONV_01693,74300,2025-02-11 16:33:39,133.56,Completed
CONV_01694,79163,2025-02-11 16:34:47,267.36,Completed
CONV_01695,13364,2025-02-11 16:34:58,86.24,Completed
CONV_01696,36500,2025-02-11 16:35:25,60.62,Completed
CONV_01697,91879,2025-02-11 16:36:07,126.78,Completed
CONV_01698,76328,2025-02-11 16:36:54,627.68,Completed
CONV_01699,25172,2025-02-11 16:38:37,377.47,Completed
CONV_01700,15418,2025-02-11 16:42:11,629.32,Completed
CONV_01701,55755,2025-02-11 16:42:31,306.66,Completed
CONV_01702,25901,2025-02-11 16:44:18,233.65,Completed
CONV_01703,57951,2025-02-11 16:45:25,351.22,Completed
CONV_01704,12217,2025-02-11 16:45:46,310.9,Completed
CONV_01705,49394,2025-02-11 16:46:43,108.93,Completed
CONV_01706,17761,2025-02-11 16:47:34,432.7,Completed
CONV_01707,34300,2025-02-11 16:48:21,175.7,Completed
CONV_01708,88880,2025-02-11 16:49:02,419.85,Completed
CONV_01709,51268,2025-02-11 16:50:40,438.37,Completed
CONV_01710,98079,2025-02-11 16:52:46,136.98,Completed
CONV_01711,15145,2025-02-11 16:53:49,82.12,Completed
CONV_01712,23031,2025-02-11 16:54:16,517.36,Completed
CONV_01713,18589,2025-02-11 16:55:33,323.18,Completed
CONV_01714,10317,2025-02-11 16:55:59,80.19,Completed
CONV_01715,51558,2025-02-11 16:56:29,646.89,Completed
CONV_01716,49967,2025-02-11 16:57:01,79.96,Completed
CONV_01717,20895,2025-02-11 16:57:09,465.5,Completed
CONV_01718,81291,2025-02-11 16:59:00,640.13,Completed
CONV_01719,47511,2025-02-11 16:59:13,189.7,Completed
CONV_01720,95665,2025-02-11 17:01:15,131.06,Completed
CONV_01721,58113,2025-02-11 17:01:21,118.44,Completed
CONV_01722,44474,2025-02-11 17:01:22,228.48,Completed
CONV_01723,79162,2025-02-11 17:01:22,106.13,Completed
CONV_01724,64263,2025-02-11 17:02:30,463.76,Completed
CONV_01725,25104,2025-02-11 17:02:51,82.69,Completed
CONV_01726,48115,2025-02-11 17:03:09,353.2,Completed
CONV_01727,33421,2025-02-11 17:04:59,648.0,Completed
CONV_01728,23486,2025-02-11 17:05:12,537.45,Completed
CONV_01729,83481,2025-02-11 17:05:16,417.21,Completed
CONV_01730,85486,2025-02-11 17:05:37,230.28,Completed
CONV_01731,45866,2025-02-11 17:06:31,422.46,Completed
CONV_01732,34573,2025-02-11 17:07:20,363.86,Completed
CONV_01733,43014,2025-02-11 17:07:25,302.78,Completed
CONV_01734,53599,2025-02-11 17:07:45,124.08,Completed
CONV_01735,17702,2025-02-11 17:10:09,581.4,Completed
CONV_01736,14212,2025-02-11 17:11:02,317.12,Completed
CONV_01737,63367,2025-02-11 17:12:18,162.75,Completed
CONV_01738,73105,2025-02-11 17:13:10,267.49,Completed
CONV_01739,83320,2025-02-11 17:13:27,295.55,Completed
CONV_01740,35873,2025-02-11 17:13:34,545.66,Completed
CONV_01741,19385,2025-02-11 17:14:21,488.84,Completed
CONV_01742,25362,2025-02-11 17:14:26,510.43,Completed
CONV_01743,58344,2025-02-11 17:14:39,51.67,Completed
CONV_01744,37722,2025-02-11 17:15:43,296.77,Completed
CONV_01745,99481,2025-02-11 17:16:15,336.21,Completed
CONV_01746,38226,2025-02-11 17:16:27,56.61,Completed
CONV_01747,65832,2025-02-11 17:17:04,202.19,Completed
CONV_01748,38485,2025-02-11 17:18:42,504.98,Completed
CONV_01749,38483,2025-02-11 17:22:09,127.95,Completed
CONV_01750,77681,2025-02-11 17:22:31,368.86,Completed
CONV_01751,27048,2025-02-11 17:23:49,175.2,Completed
CONV_01752,71565,2025-02-11 17:24:00,52.33,Completed
CONV_01753,37002,2025-02-11 17:24:10,190.93,Completed
CONV_01754,37007,2025-02-11 17:25:02,635.4,Completed
CONV_01755,26927,2025-02-11 17:25:22,529.93,Completed
CONV_01756,37703,2025-02-11 17:28:31,625.54,Completed
CONV_01757,46364,2025-02-11 17:28:47,340.15,Completed
CONV_01758,21255,2025-02-11 17:29:00,111.39,Completed
CONV_01759,24771,2025-02-11 17:29:50,376.52,Completed
CONV_01760,68891,2025-02-11 17:30:06,319.9,Completed
CONV_01761,58064,2025-02-11 17:30:49,555.84,Completed
CONV_01762,89110,2025-02-11 17:31:56,104.34,Completed
CONV_01763,89792,2025-02-11 17:32:05,340.39,Completed
CONV_01764,80392,2025-02-11 17:32:10,135.78,Completed
CONV_01765,35598,2025-02-11 17:32:44,241.43,Completed
CONV_01766,31643,2025-02-11 17:32:48,491.1,Completed
CONV_01767,88868,2025-02-11 17:32:55,332.99,Completed
CONV_01768,93708,2025-02-11 17:32:56,272.41,Completed
CONV_01769,49529,2025-02-11 17:33:19,283.66,Completed
CONV_01770,92989,2025-02-11 17:33:41,322.97,Completed
CONV_01771,44535,2025-02-11 17:34:16,519.94,Completed
CONV_01772,73459,2025-02-11 17:35:04,584.71,Completed
CONV_01773,37055,2025-02-11 17:35:26,622.98,Completed
CONV_01774,12663,2025-02-11 17:36:06,521.08,Completed
CONV_01775,35756,2025-02-11 17:36:09,235.82,Completed
CONV_01776,78980,2025-02-11 17:37:17,461.32,Completed
CONV_01777,34833,2025-02-11 17:37:40,309.75,Completed
CONV_01778,40965,2025-02-11 17:37:44,199.08,Completed
CONV_01779,43065,2025-02-11 17:38:21,553.73,Completed
CONV_01780,86974,2025-02-11 17:38:28,68.25,Completed
CONV_01781,58910,2025-02-11 17:39:56,590.57,Completed
CONV_01782,88736,2025-02-11 17:40:41,324.19,Completed
CONV_01783,94229,2025-02-11 17:40:54,430.51,Completed
CONV_01784,62446,2025-02-11 17:40:56,443.91,Completed
CONV_01785,43930,2025-02-11 17:41:50,586.55,Completed
CONV_01786,32052,2025-02-11 17:42:21,430.19,Completed
CONV_01787,16348,2025-02-11 17:43:11,416.43,Completed
CONV_01788,52609,2025-02-11 17:43:41,85.32,Completed
CONV_01789,29164,2025-02-11 17:43:58,358.64,Completed
CONV_01790,44833,2025-02-11 17:44:35,135.85,Completed
CONV_01791,39128,2025-02-11 17:45:35,491.15,Completed
CONV_01792,13399,2025-02-11 17:45:49,354.89,Completed
CONV_01793,56634,2025-02-11 17:46:51,456.54,Completed
CONV_01794,66646,2025-02-11 17:46:53,70.21,Completed
CONV_01795,55398,2025-02-11 17:47:28,96.3,Completed
CONV_01796,15596,2025-02-11 17:47:36,478.38,Completed
CONV_01797,29440,2025-02-11 17:47:36,88.61,Completed
CONV_01798,58510,2025-02-11 17:47:48,88.11,Completed
CONV_01799,51399,2025-02-11 17:48:05,52.33,Completed
