log_id,User ID,Timestamp,Channel,Campaign
LOG_009251,72842,2025-02-10 22:17:15,Email,Discount Offer
LOG_009252,33497,2025-02-11 16:31:26,Display Ads,Discount Offer
LOG_009253,42818,2025-02-11 13:35:05,Direct Traffic,Organic_Direct
LOG_009254,96294,2025-02-10 00:51:26,Referral,Discount Offer
LOG_009255,11914,2025-02-10 10:33:23,Search Ads,Brand Awareness
LOG_009256,89239,2025-02-11 06:50:59,Referral,Winter Sale
LOG_009257,18383,2025-02-11 18:20:05,Referral,Brand Awareness
LOG_009258,37622,2025-02-11 10:37:21,Search Ads,Retargeting
LOG_009259,22387,2025-02-11 22:37:38,Email,Brand Awareness
LOG_009260,78925,2025-02-10 17:39:15,Search Ads,Organic_Direct
LOG_009261,46058,2025-02-10 00:13:50,Social Media,Organic_Direct
LOG_009262,86021,2025-02-11 14:50:38,Social Media,Brand Awareness
LOG_009263,27548,2025-02-10 13:51:35,Display Ads,Discount Offer
LOG_009264,48330,2025-02-10 09:43:28,Email,Discount Offer
LOG_009265,90897,2025-02-10 17:09:49,Direct Traffic,Organic_Direct
LOG_009266,27774,2025-02-10 09:57:52,Direct Traffic,Organic_Direct
LOG_009267,13471,2025-02-10 00:26:06,Display Ads,Retargeting
LOG_009268,59319,2025-02-10 05:21:41,Social Media,Retargeting
LOG_009269,98055,2025-02-11 13:45:42,Direct Traffic,Organic_Direct
LOG_009270,23589,2025-02-11 06:20:50,Referral,Winter Sale
LOG_009271,56993,2025-02-10 10:59:25,Search Ads,Retargeting
LOG_009272,33499,2025-02-11 06:22:51,Display Ads,Organic_Direct
LOG_009273,87967,2025-02-10 17:03:35,Referral,New Product Launch
LOG_009274,69351,2025-02-11 06:03:51,Social Media,Winter Sale
LOG_009275,29809,2025-02-11 08:18:45,Display Ads,Retargeting
LOG_009276,13471,2025-02-11 13:16:44,Referral,Retargeting
LOG_009277,50636,2025-02-10 06:44:04,Referral,New Product Launch
LOG_009278,48097,2025-02-10 22:02:26,Search Ads,New Product Launch
LOG_009279,85152,2025-02-11 14:22:47,Email,Organic_Direct
LOG_009280,10095,2025-02-11 18:45:58,Search Ads,Retargeting
LOG_009281,54489,2025-02-10 18:31:59,Social Media,New Product Launch
LOG_009282,74629,2025-02-10 03:00:58,Referral,Discount Offer
LOG_009283,52317,2025-02-11 21:17:16,Social Media,Discount Offer
LOG_009284,90879,2025-02-10 14:19:28,Direct Traffic,Organic_Direct
LOG_009285,83149,2025-02-11 08:42:24,Email,Discount Offer
LOG_009286,63511,2025-02-11 02:26:10,Social Media,Discount Offer
LOG_009287,22725,2025-02-10 03:50:32,Email,Discount Offer
LOG_009288,97915,2025-02-11 06:08:37,Display Ads,Retargeting
LOG_009289,99526,2025-02-10 19:03:13,Display Ads,Retargeting
LOG_009290,28268,2025-02-10 02:26:32,Email,New Product Launch
LOG_009291,27506,2025-02-10 19:21:02,Email,Retargeting
LOG_009292,97844,2025-02-11 11:21:49,Search Ads,Retargeting
LOG_009293,54089,2025-02-10 03:39:54,Social Media,Discount Offer
LOG_009294,46179,2025-02-10 11:38:57,Display Ads,Brand Awareness
LOG_009295,90811,2025-02-10 23:59:11,Direct Traffic,Organic_Direct
LOG_009296,62564,2025-02-10 03:48:27,Social Media,Discount Offer
LOG_009297,72479,2025-02-11 20:31:54,Email,Brand Awareness
LOG_009298,68708,2025-02-11 13:17:23,Referral,Winter Sale
LOG_009299,89619,2025-02-10 03:39:09,Referral,Retargeting
LOG_009300,61905,2025-02-11 07:09:22,Direct Traffic,Organic_Direct
LOG_009301,83965,2025-02-10 17:59:41,Direct Traffic,Organic_Direct
LOG_009302,72122,2025-02-11 14:32:16,Display Ads,Organic_Direct
LOG_009303,53707,2025-02-11 13:51:13,Email,Retargeting
LOG_009304,93007,2025-02-11 08:13:19,Referral,Winter Sale
LOG_009305,73838,2025-02-10 21:20:41,Email,Winter Sale
LOG_009306,23968,2025-02-10 05:31:42,Display Ads,New Product Launch
LOG_009307,43065,2025-02-11 01:54:18,Referral,Brand Awareness
LOG_009308,45058,2025-02-10 22:53:53,Direct Traffic,Organic_Direct
LOG_009309,77286,2025-02-10 10:43:44,Search Ads,Winter Sale
LOG_009310,91879,2025-02-11 16:36:07,Search Ads,Discount Offer
LOG_009311,88293,2025-02-11 23:47:46,Social Media,Winter Sale
LOG_009312,33545,2025-02-10 20:21:59,Direct Traffic,Organic_Direct
LOG_009313,53932,2025-02-11 02:42:59,Search Ads,Retargeting
LOG_009314,20743,2025-02-11 06:08:33,Search Ads,Organic_Direct
LOG_009315,62079,2025-02-10 20:00:51,Direct Traffic,Organic_Direct
LOG_009316,47339,2025-02-11 17:05:10,Display Ads,Retargeting
LOG_009317,74913,2025-02-10 02:16:10,Direct Traffic,Organic_Direct
LOG_009318,98133,2025-02-10 01:04:42,Direct Traffic,Organic_Direct
LOG_009319,81847,2025-02-10 13:00:12,Referral,Discount Offer
LOG_009320,82050,2025-02-11 22:27:32,Referral,Brand Awareness
LOG_009321,79863,2025-02-11 06:53:39,Display Ads,Retargeting
LOG_009322,79189,2025-02-10 01:41:06,Referral,Retargeting
LOG_009323,58511,2025-02-10 11:24:31,Direct Traffic,Organic_Direct
LOG_009324,54215,2025-02-11 01:40:02,Display Ads,Retargeting
LOG_009325,74664,2025-02-11 03:55:13,Display Ads,Retargeting
LOG_009326,93271,2025-02-11 07:27:00,Referral,Retargeting
LOG_009327,61878,2025-02-11 21:56:08,Search Ads,Organic_Direct
LOG_009328,45832,2025-02-11 22:19:31,Search Ads,Discount Offer
LOG_009329,73118,2025-02-10 12:05:47,Referral,Organic_Direct
LOG_009330,25787,2025-02-11 18:21:06,Email,Winter Sale
LOG_009331,63618,2025-02-10 23:58:59,Referral,Discount Offer
LOG_009332,54418,2025-02-11 14:43:51,Email,New Product Launch
LOG_009333,15395,2025-02-10 10:03:13,Direct Traffic,Organic_Direct
LOG_009334,58795,2025-02-10 08:20:32,Search Ads,Brand Awareness
LOG_009335,72577,2025-02-10 02:56:14,Referral,Brand Awareness
LOG_009336,98015,2025-02-11 19:38:35,Email,Winter Sale
LOG_009337,84196,2025-02-11 10:41:09,Search Ads,Discount Offer
LOG_009338,84041,2025-02-11 04:05:43,Social Media,Retargeting
LOG_009339,96007,2025-02-11 20:46:36,Referral,Winter Sale
LOG_009340,60881,2025-02-11 08:40:47,Email,Retargeting
LOG_009341,77294,2025-02-11 09:28:12,Social Media,Discount Offer
LOG_009342,94897,2025-02-11 01:03:29,Referral,Brand Awareness
LOG_009343,97529,2025-02-10 00:03:18,Display Ads,Brand Awareness
LOG_009344,11503,2025-02-11 06:05:15,Direct Traffic,Organic_Direct
LOG_009345,76601,2025-02-11 21:14:30,Display Ads,Discount Offer
LOG_009346,21712,2025-02-11 03:42:08,Direct Traffic,Organic_Direct
LOG_009347,10466,2025-02-10 04:03:49,Social Media,Organic_Direct
LOG_009348,52408,2025-02-11 09:16:40,Social Media,Retargeting
LOG_009349,20306,2025-02-11 06:28:09,Social Media,New Product Launch
LOG_009350,32692,2025-02-10 02:28:52,Social Media,Winter Sale
LOG_009351,89467,2025-02-10 02:33:18,Email,Discount Offer
LOG_009352,80282,2025-02-10 06:57:59,Social Media,Retargeting
LOG_009353,89703,2025-02-10 14:55:27,Referral,Winter Sale
LOG_009354,89500,2025-02-10 08:59:33,Direct Traffic,Organic_Direct
LOG_009355,35873,2025-02-10 09:00:21,Referral,Organic_Direct
LOG_009356,81974,2025-02-11 03:50:36,Email,New Product Launch
LOG_009357,79163,2025-02-10 00:56:08,Search Ads,Winter Sale
LOG_009358,72179,2025-02-10 23:52:28,Referral,Brand Awareness
LOG_009359,76240,2025-02-10 01:24:06,Direct Traffic,Organic_Direct
LOG_009360,49847,2025-02-11 20:49:40,Search Ads,New Product Launch
LOG_009361,96491,2025-02-11 18:45:22,Social Media,Organic_Direct
LOG_009362,64767,2025-02-11 02:18:39,Display Ads,Brand Awareness
LOG_009363,60616,2025-02-11 09:24:00,Referral,Organic_Direct
LOG_009364,37916,2025-02-11 00:25:54,Display Ads,Organic_Direct
LOG_009365,86021,2025-02-11 07:41:41,Email,Organic_Direct
LOG_009366,84690,2025-02-10 19:23:20,Direct Traffic,Organic_Direct
LOG_009367,71478,2025-02-11 09:25:46,Referral,Discount Offer
LOG_009368,57726,2025-02-11 13:10:27,Social Media,New Product Launch
LOG_009369,15924,2025-02-10 01:04:30,Search Ads,Winter Sale
LOG_009370,82125,2025-02-10 00:27:26,Email,Discount Offer
LOG_009371,95298,2025-02-11 08:14:00,Display Ads,Winter Sale
LOG_009372,73458,2025-02-10 17:34:18,Direct Traffic,Organic_Direct
LOG_009373,34608,2025-02-10 17:54:18,Search Ads,Winter Sale
LOG_009374,72045,2025-02-11 12:36:04,Email,Discount Offer
LOG_009375,24215,2025-02-10 04:40:45,Referral,Retargeting
LOG_009376,82551,2025-02-10 05:29:19,Email,Discount Offer
LOG_009377,18383,2025-02-11 10:44:05,Email,Brand Awareness
LOG_009378,10341,2025-02-10 18:53:12,Display Ads,Winter Sale
LOG_009379,43721,2025-02-11 06:12:42,Display Ads,Discount Offer
LOG_009380,93989,2025-02-10 10:00:06,Email,Retargeting
LOG_009381,80739,2025-02-11 15:58:39,Search Ads,Discount Offer
LOG_009382,92989,2025-02-10 20:41:34,Referral,Brand Awareness
LOG_009383,93973,2025-02-11 00:25:03,Direct Traffic,Organic_Direct
LOG_009384,51785,2025-02-11 21:40:59,Search Ads,Brand Awareness
LOG_009385,45652,2025-02-11 09:55:47,Email,Brand Awareness
LOG_009386,34943,2025-02-11 09:45:36,Social Media,Discount Offer
LOG_009387,13428,2025-02-11 05:31:32,Social Media,Discount Offer
LOG_009388,27470,2025-02-10 08:41:39,Display Ads,Discount Offer
LOG_009389,80604,2025-02-10 22:28:49,Social Media,Winter Sale
LOG_009390,70222,2025-02-10 03:05:28,Display Ads,Retargeting
LOG_009391,97280,2025-02-10 03:39:01,Referral,Discount Offer
LOG_009392,45218,2025-02-11 18:08:43,Direct Traffic,Organic_Direct
LOG_009393,21667,2025-02-10 07:21:57,Search Ads,Brand Awareness
LOG_009394,77681,2025-02-11 11:44:31,Display Ads,Discount Offer
LOG_009395,47236,2025-02-11 23:07:43,Email,Winter Sale
LOG_009396,93576,2025-02-11 15:43:01,Referral,Discount Offer
LOG_009397,28265,2025-02-10 17:14:23,Search Ads,Retargeting
LOG_009398,50369,2025-02-11 14:04:41,Email,Organic_Direct
LOG_009399,72636,2025-02-10 03:17:59,Email,Winter Sale
LOG_009400,37380,2025-02-10 15:31:52,Referral,Discount Offer
LOG_009401,13444,2025-02-11 20:49:25,Direct Traffic,Organic_Direct
LOG_009402,66863,2025-02-11 11:33:33,Referral,New Product Launch
LOG_009403,92468,2025-02-11 01:35:10,Email,Discount Offer
LOG_009404,60852,2025-02-11 01:43:47,Direct Traffic,Organic_Direct
LOG_009405,62875,2025-02-11 13:25:55,Display Ads,Winter Sale
LOG_009406,11365,2025-02-11 06:36:01,Display Ads,Retargeting
LOG_009407,92234,2025-02-10 03:08:05,Search Ads,Organic_Direct
LOG_009408,28918,2025-02-10 07:00:37,Search Ads,Retargeting
LOG_009409,43398,2025-02-11 17:08:22,Direct Traffic,Organic_Direct
LOG_009410,38252,2025-02-10 12:39:03,Direct Traffic,Organic_Direct
LOG_009411,45564,2025-02-10 01:08:03,Email,Brand Awareness
LOG_009412,24761,2025-02-10 20:59:28,Referral,New Product Launch
LOG_009413,30842,2025-02-10 17:06:06,Referral,Winter Sale
LOG_009414,84060,2025-02-11 16:49:46,Referral,Organic_Direct
LOG_009415,64541,2025-02-10 02:26:45,Search Ads,Winter Sale
LOG_009416,33537,2025-02-10 02:08:03,Direct Traffic,Organic_Direct
LOG_009417,86558,2025-02-10 20:30:01,Display Ads,Winter Sale
LOG_009418,62229,2025-02-11 17:08:55,Search Ads,Organic_Direct
LOG_009419,89132,2025-02-11 05:13:49,Display Ads,Brand Awareness
LOG_009420,60852,2025-02-11 03:40:22,Direct Traffic,Organic_Direct
LOG_009421,58748,2025-02-11 16:06:24,Direct Traffic,Organic_Direct
LOG_009422,30136,2025-02-10 11:51:12,Social Media,Organic_Direct
LOG_009423,35324,2025-02-11 18:34:37,Search Ads,Retargeting
LOG_009424,97127,2025-02-11 21:11:37,Referral,Retargeting
LOG_009425,41848,2025-02-11 01:22:51,Social Media,Retargeting
LOG_009426,96546,2025-02-11 00:10:59,Direct Traffic,Organic_Direct
LOG_009427,46442,2025-02-10 00:55:00,Search Ads,Discount Offer
LOG_009428,21343,2025-02-10 05:34:09,Search Ads,Retargeting
LOG_009429,75208,2025-02-10 06:01:33,Search Ads,Discount Offer
LOG_009430,97280,2025-02-10 02:52:48,Social Media,Discount Offer
LOG_009431,70378,2025-02-11 18:28:40,Referral,Discount Offer
LOG_009432,37916,2025-02-10 05:14:07,Direct Traffic,Organic_Direct
LOG_009433,82125,2025-02-10 18:58:04,Email,New Product Launch
LOG_009434,98432,2025-02-11 20:54:14,Referral,New Product Launch
LOG_009435,62089,2025-02-11 02:33:09,Social Media,Winter Sale
LOG_009436,45297,2025-02-10 09:55:14,Referral,Organic_Direct
LOG_009437,31278,2025-02-10 14:15:14,Direct Traffic,Organic_Direct
LOG_009438,91876,2025-02-10 03:56:25,Search Ads,Brand Awareness
LOG_009439,92799,2025-02-10 04:42:45,Direct Traffic,Organic_Direct
LOG_009440,45927,2025-02-10 23:40:52,Referral,Discount Offer
LOG_009441,30888,2025-02-10 19:05:17,Direct Traffic,Organic_Direct
LOG_009442,62101,2025-02-10 01:14:43,Direct Traffic,Organic_Direct
LOG_009443,87760,2025-02-10 19:45:01,Direct Traffic,Organic_Direct
LOG_009444,44038,2025-02-11 13:43:37,Direct Traffic,Organic_Direct
LOG_009445,32651,2025-02-10 09:00:34,Referral,Organic_Direct
LOG_009446,41941,2025-02-11 14:31:42,Direct Traffic,Organic_Direct
LOG_009447,44982,2025-02-10 20:10:56,Display Ads,Retargeting
LOG_009448,49847,2025-02-11 12:37:15,Display Ads,Retargeting
LOG_009449,29837,2025-02-11 11:22:12,Email,Winter Sale
LOG_009450,25134,2025-02-11 06:25:59,Referral,Winter Sale
LOG_009451,20507,2025-02-10 10:12:16,Search Ads,Discount Offer
LOG_009452,72179,2025-02-11 15:43:14,Display Ads,Brand Awareness
LOG_009453,72415,2025-02-10 22:37:04,Social Media,Discount Offer
LOG_009454,49297,2025-02-10 01:13:42,Social Media,Retargeting
LOG_009455,20111,2025-02-10 11:55:58,Email,Discount Offer
LOG_009456,46442,2025-02-10 08:35:38,Social Media,New Product Launch
LOG_009457,27452,2025-02-11 06:23:22,Search Ads,Winter Sale
LOG_009458,99744,2025-02-10 10:19:48,Direct Traffic,Organic_Direct
LOG_009459,74627,2025-02-11 21:32:52,Display Ads,Winter Sale
LOG_009460,23733,2025-02-11 07:41:45,Display Ads,Organic_Direct
LOG_009461,11784,2025-02-11 18:13:20,Social Media,Winter Sale
LOG_009462,71026,2025-02-11 23:01:40,Email,Winter Sale
LOG_009463,41563,2025-02-10 01:52:01,Display Ads,Retargeting
LOG_009464,17133,2025-02-10 11:47:17,Display Ads,Organic_Direct
LOG_009465,32120,2025-02-11 23:02:18,Direct Traffic,Organic_Direct
LOG_009466,79192,2025-02-11 16:08:45,Social Media,Winter Sale
LOG_009467,64521,2025-02-11 01:00:34,Display Ads,New Product Launch
LOG_009468,96934,2025-02-11 15:17:04,Display Ads,Retargeting
LOG_009469,57669,2025-02-11 05:31:26,Search Ads,Retargeting
LOG_009470,58884,2025-02-10 04:58:29,Direct Traffic,Organic_Direct
LOG_009471,55227,2025-02-11 15:17:28,Display Ads,Organic_Direct
LOG_009472,42325,2025-02-11 04:30:14,Email,Winter Sale
LOG_009473,11233,2025-02-10 07:59:45,Email,Discount Offer
LOG_009474,52731,2025-02-10 08:45:22,Direct Traffic,Organic_Direct
LOG_009475,80368,2025-02-10 17:10:57,Direct Traffic,Organic_Direct
LOG_009476,75841,2025-02-11 01:44:35,Referral,Winter Sale
LOG_009477,72077,2025-02-10 03:19:17,Direct Traffic,Organic_Direct
LOG_009478,86658,2025-02-10 01:05:39,Referral,Brand Awareness
LOG_009479,75302,2025-02-11 00:06:55,Referral,Discount Offer
LOG_009480,69904,2025-02-11 16:04:49,Search Ads,Organic_Direct
LOG_009481,50501,2025-02-11 23:23:33,Search Ads,Organic_Direct
LOG_009482,72843,2025-02-10 12:18:32,Email,Winter Sale
LOG_009483,84567,2025-02-11 05:13:31,Direct Traffic,Organic_Direct
LOG_009484,75751,2025-02-11 14:40:30,Display Ads,New Product Launch
LOG_009485,52274,2025-02-11 11:15:12,Social Media,Organic_Direct
LOG_009486,10045,2025-02-10 17:20:43,Search Ads,Discount Offer
LOG_009487,67893,2025-02-11 22:17:52,Display Ads,Winter Sale
LOG_009488,13967,2025-02-11 00:09:11,Display Ads,Discount Offer
LOG_009489,48990,2025-02-11 19:57:06,Display Ads,Brand Awareness
LOG_009490,10068,2025-02-11 10:14:02,Social Media,Brand Awareness
LOG_009491,51640,2025-02-11 23:22:44,Direct Traffic,Organic_Direct
LOG_009492,59787,2025-02-11 02:26:54,Referral,Retargeting
LOG_009493,34263,2025-02-11 18:36:29,Email,Winter Sale
LOG_009494,97881,2025-02-10 23:10:12,Display Ads,New Product Launch
LOG_009495,63712,2025-02-10 09:09:33,Email,New Product Launch
LOG_009496,26109,2025-02-10 22:08:01,Email,New Product Launch
LOG_009497,26189,2025-02-10 06:52:07,Direct Traffic,Organic_Direct
LOG_009498,41411,2025-02-10 12:36:59,Direct Traffic,Organic_Direct
LOG_009499,46334,2025-02-11 06:13:06,Search Ads,Retargeting
LOG_009500,63990,2025-02-11 12:36:03,Email,Discount Offer
LOG_009501,56855,2025-02-10 15:45:20,Email,Brand Awareness
LOG_009502,32477,2025-02-11 21:31:47,Display Ads,Winter Sale
LOG_009503,91886,2025-02-10 00:57:57,Search Ads,Retargeting
LOG_009504,90131,2025-02-10 15:06:30,Social Media,Discount Offer
LOG_009505,80481,2025-02-11 15:31:09,Social Media,New Product Launch
LOG_009506,47391,2025-02-11 16:57:37,Direct Traffic,Organic_Direct
LOG_009507,77748,2025-02-10 08:17:14,Search Ads,Discount Offer
LOG_009508,90964,2025-02-10 17:08:39,Referral,Organic_Direct
LOG_009509,95303,2025-02-11 01:08:27,Display Ads,Discount Offer
LOG_009510,45575,2025-02-11 08:20:19,Search Ads,Organic_Direct
LOG_009511,62061,2025-02-10 14:56:56,Search Ads,Brand Awareness
LOG_009512,83147,2025-02-10 22:11:59,Email,Discount Offer
LOG_009513,78348,2025-02-11 19:21:59,Direct Traffic,Organic_Direct
LOG_009514,90548,2025-02-10 15:17:44,Social Media,New Product Launch
LOG_009515,60102,2025-02-10 00:37:37,Referral,Discount Offer
LOG_009516,29272,2025-02-11 11:38:01,Search Ads,Organic_Direct
LOG_009517,94832,2025-02-10 17:31:41,Social Media,Brand Awareness
LOG_009518,28385,2025-02-11 21:36:58,Social Media,Organic_Direct
LOG_009519,77681,2025-02-11 04:49:25,Direct Traffic,Organic_Direct
LOG_009520,24833,2025-02-11 02:47:01,Referral,Discount Offer
LOG_009521,24369,2025-02-11 16:44:32,Search Ads,Discount Offer
LOG_009522,81300,2025-02-11 12:44:07,Search Ads,Winter Sale
LOG_009523,90409,2025-02-11 14:24:05,Display Ads,Retargeting
LOG_009524,94084,2025-02-11 06:58:11,Search Ads,Organic_Direct
LOG_009525,15082,2025-02-10 19:20:26,Display Ads,Organic_Direct
LOG_009526,70949,2025-02-11 12:37:08,Direct Traffic,Organic_Direct
LOG_009527,97844,2025-02-10 20:32:10,Referral,Winter Sale
LOG_009528,76127,2025-02-11 21:40:56,Social Media,Discount Offer
LOG_009529,11511,2025-02-10 14:46:31,Display Ads,Organic_Direct
LOG_009530,22684,2025-02-10 16:21:36,Email,Organic_Direct
LOG_009531,79907,2025-02-10 01:41:53,Display Ads,Retargeting
LOG_009532,21177,2025-02-11 17:22:25,Email,New Product Launch
LOG_009533,55983,2025-02-11 08:37:56,Search Ads,Winter Sale
LOG_009534,93592,2025-02-11 21:05:44,Display Ads,Retargeting
LOG_009535,41956,2025-02-11 10:39:15,Direct Traffic,Organic_Direct
LOG_009536,30299,2025-02-11 04:20:34,Direct Traffic,Organic_Direct
LOG_009537,52806,2025-02-11 01:42:45,Search Ads,New Product Launch
LOG_009538,39158,2025-02-10 02:31:05,Social Media,Retargeting
LOG_009539,31581,2025-02-11 12:41:01,Social Media,Discount Offer
LOG_009540,11686,2025-02-10 14:22:56,Social Media,Winter Sale
LOG_009541,81244,2025-02-10 10:03:35,Social Media,New Product Launch
LOG_009542,36311,2025-02-11 23:31:46,Email,New Product Launch
LOG_009543,36375,2025-02-10 11:19:39,Search Ads,New Product Launch
LOG_009544,54048,2025-02-10 04:50:04,Display Ads,Retargeting
LOG_009545,63029,2025-02-11 02:00:26,Search Ads,Organic_Direct
LOG_009546,51020,2025-02-10 09:31:14,Referral,Brand Awareness
LOG_009547,41356,2025-02-11 18:04:54,Referral,Retargeting
LOG_009548,94970,2025-02-11 08:35:44,Email,Retargeting
LOG_009549,98683,2025-02-11 09:01:19,Direct Traffic,Organic_Direct
LOG_009550,17656,2025-02-11 12:54:49,Social Media,Organic_Direct
LOG_009551,85587,2025-02-11 10:02:59,Social Media,Brand Awareness
LOG_009552,25845,2025-02-11 12:46:32,Referral,Retargeting
LOG_009553,72122,2025-02-11 16:46:09,Direct Traffic,Organic_Direct
LOG_009554,70442,2025-02-10 03:23:00,Email,Retargeting
LOG_009555,82581,2025-02-11 01:31:08,Direct Traffic,Organic_Direct
LOG_009556,34780,2025-02-10 15:57:38,Social Media,Discount Offer
LOG_009557,31340,2025-02-11 16:05:07,Direct Traffic,Organic_Direct
LOG_009558,21595,2025-02-10 03:50:22,Referral,Retargeting
LOG_009559,80133,2025-02-11 12:01:46,Search Ads,Discount Offer
LOG_009560,74686,2025-02-11 04:38:08,Display Ads,Brand Awareness
LOG_009561,35107,2025-02-10 00:14:49,Search Ads,Brand Awareness
LOG_009562,67882,2025-02-10 00:10:18,Referral,Discount Offer
LOG_009563,32344,2025-02-11 22:14:03,Display Ads,Brand Awareness
LOG_009564,47595,2025-02-11 22:22:32,Referral,Retargeting
LOG_009565,99799,2025-02-11 19:18:43,Search Ads,Discount Offer
LOG_009566,52013,2025-02-10 03:48:26,Email,Retargeting
LOG_009567,34073,2025-02-10 19:43:21,Email,New Product Launch
LOG_009568,62203,2025-02-10 21:26:48,Email,New Product Launch
LOG_009569,84060,2025-02-11 22:38:57,Referral,Discount Offer
LOG_009570,73006,2025-02-10 14:52:13,Search Ads,Brand Awareness
LOG_009571,13090,2025-02-10 01:43:46,Email,New Product Launch
LOG_009572,57996,2025-02-11 01:39:58,Referral,Organic_Direct
LOG_009573,43065,2025-02-11 11:57:32,Social Media,Organic_Direct
LOG_009574,84925,2025-02-11 00:25:58,Email,Organic_Direct
LOG_009575,37474,2025-02-11 12:36:03,Referral,Discount Offer
LOG_009576,50952,2025-02-11 21:56:43,Email,Retargeting
LOG_009577,80259,2025-02-11 14:57:30,Referral,Winter Sale
LOG_009578,26927,2025-02-11 01:48:21,Display Ads,Retargeting
LOG_009579,44827,2025-02-10 17:36:10,Social Media,Brand Awareness
LOG_009580,55755,2025-02-11 20:20:54,Direct Traffic,Organic_Direct
LOG_009581,18622,2025-02-11 07:56:21,Direct Traffic,Organic_Direct
LOG_009582,28589,2025-02-10 10:25:27,Search Ads,Retargeting
LOG_009583,92673,2025-02-10 12:05:41,Referral,Retargeting
LOG_009584,25978,2025-02-10 05:49:27,Search Ads,Discount Offer
LOG_009585,83307,2025-02-11 16:09:42,Search Ads,Winter Sale
LOG_009586,80623,2025-02-10 17:40:01,Social Media,Organic_Direct
LOG_009587,10120,2025-02-11 13:11:00,Direct Traffic,Organic_Direct
LOG_009588,41935,2025-02-10 04:36:19,Search Ads,Winter Sale
LOG_009589,21824,2025-02-11 01:37:05,Display Ads,Brand Awareness
LOG_009590,49789,2025-02-10 18:58:28,Search Ads,Retargeting
LOG_009591,54877,2025-02-10 18:47:04,Search Ads,New Product Launch
LOG_009592,48649,2025-02-10 12:35:23,Email,Retargeting
LOG_009593,82783,2025-02-10 08:20:48,Display Ads,Retargeting
LOG_009594,69010,2025-02-10 11:13:32,Referral,Winter Sale
LOG_009595,36457,2025-02-10 19:04:38,Direct Traffic,Organic_Direct
LOG_009596,41356,2025-02-11 14:19:43,Email,Organic_Direct
LOG_009597,20895,2025-02-10 12:49:33,Email,Brand Awareness
LOG_009598,73945,2025-02-11 11:31:49,Email,Brand Awareness
LOG_009599,12755,2025-02-10 20:51:56,Referral,Brand Awareness
LOG_009600,92370,2025-02-11 15:34:41,Referral,Brand Awareness
LOG_009601,41221,2025-02-11 19:32:04,Direct Traffic,Organic_Direct
LOG_009602,44528,2025-02-11 04:23:50,Social Media,Organic_Direct
LOG_009603,61022,2025-02-10 01:51:28,Referral,Retargeting
LOG_009604,31937,2025-02-11 23:08:37,Referral,Brand Awareness
LOG_009605,48099,2025-02-11 07:16:36,Display Ads,Retargeting
LOG_009606,30895,2025-02-10 21:44:19,Direct Traffic,Organic_Direct
LOG_009607,54741,2025-02-10 16:20:10,Search Ads,Discount Offer
LOG_009608,25787,2025-02-11 07:32:14,Social Media,Winter Sale
LOG_009609,77908,2025-02-10 01:53:24,Search Ads,Brand Awareness
LOG_009610,47174,2025-02-10 10:57:06,Display Ads,Retargeting
LOG_009611,18622,2025-02-10 05:26:06,Email,Winter Sale
LOG_009612,74894,2025-02-11 19:21:27,Email,Retargeting
LOG_009613,72337,2025-02-10 10:49:21,Referral,Brand Awareness
LOG_009614,17287,2025-02-11 01:22:28,Display Ads,New Product Launch
LOG_009615,90047,2025-02-10 02:44:33,Display Ads,Organic_Direct
LOG_009616,68071,2025-02-11 17:07:15,Display Ads,Discount Offer
LOG_009617,19454,2025-02-11 18:31:33,Social Media,Discount Offer
LOG_009618,74913,2025-02-11 21:18:33,Search Ads,Winter Sale
LOG_009619,90848,2025-02-11 07:47:38,Email,Organic_Direct
LOG_009620,89813,2025-02-11 00:37:02,Search Ads,Winter Sale
LOG_009621,23415,2025-02-10 14:49:08,Referral,Winter Sale
LOG_009622,92201,2025-02-11 03:47:52,Display Ads,Winter Sale
LOG_009623,54115,2025-02-10 15:32:34,Email,Organic_Direct
LOG_009624,91019,2025-02-11 12:57:30,Referral,Retargeting
LOG_009625,34608,2025-02-10 01:04:04,Referral,Organic_Direct
LOG_009626,93328,2025-02-11 19:13:18,Email,Discount Offer
LOG_009627,33822,2025-02-11 04:34:18,Social Media,Organic_Direct
LOG_009628,88868,2025-02-11 15:49:33,Email,New Product Launch
LOG_009629,21690,2025-02-10 06:01:02,Search Ads,Discount Offer
LOG_009630,69248,2025-02-10 08:08:24,Social Media,New Product Launch
LOG_009631,26693,2025-02-11 00:00:43,Display Ads,Organic_Direct
LOG_009632,55808,2025-02-10 17:02:07,Search Ads,Brand Awareness
LOG_009633,36126,2025-02-10 02:15:47,Direct Traffic,Organic_Direct
LOG_009634,83919,2025-02-10 14:54:18,Referral,Discount Offer
LOG_009635,69827,2025-02-11 15:31:21,Email,Winter Sale
LOG_009636,55894,2025-02-10 16:49:30,Referral,Winter Sale
LOG_009637,14049,2025-02-10 21:54:49,Social Media,New Product Launch
LOG_009638,46050,2025-02-10 15:37:09,Referral,Winter Sale
LOG_009639,65881,2025-02-10 02:25:51,Display Ads,Retargeting
LOG_009640,52731,2025-02-10 13:27:10,Referral,New Product Launch
LOG_009641,64747,2025-02-11 01:30:38,Direct Traffic,Organic_Direct
LOG_009642,62875,2025-02-11 16:32:57,Direct Traffic,Organic_Direct
